Fecha,Qe,l/m2_arzua,l/m2_olveda,l/m2_serradofaro,l/m2_melide,Qsalida,pred_l/m2_2d,pred_l/m2_3d,pred_l/m2
2013-10-18,0.012760886953796931,0.07667824074074073,0.23866159213447513,0.17210144927536233,0.031446540880503145,0.03270122744499123,0.026851646599850742,0.012290105366795458,0.001038848308418568
2013-10-19,0.01906917678879186,0.06655092592592592,0.051538217570567715,0.0392512077294686,0.08647798742138364,0.03270122744499123,0.04220598341885781,0.046023183155830504,0.00014170319433516915
2013-10-20,0.023522087260552986,0.020254629629629626,0.03964478274659055,0.029690016103059585,0.019654088050314465,0.03309010690649923,0.06373477968126512,0.08948199579625024,7.055936532913717e-05
2013-10-21,0.029479916549159307,0.525173611111111,0.47811607992388205,0.4242149758454106,0.3136792452830188,0.03248911137507777,0.157092687971136,0.13819094902142953,0.000979693522161028
2013-10-22,0.14236944313880712,0.09837962962962962,0.05312400888043134,0.13939210950080516,0.08018867924528301,0.0325951694100345,0.28025463613450474,0.1510328520275247,0.00023275261211644374
2013-10-23,0.07926592946259968,0.12442129629629628,0.03250872185220425,0.06189613526570049,0.09355345911949686,0.032418406018439955,0.038248704581124636,0.007384094755223521,0.0004703045895620247
2013-10-24,0.07755485738317294,0.22569444444444442,0.20218839200761182,0.2199074074074074,0.12971698113207547,0.032312347983483224,0.008389338627393716,0.00792586507312739,0.0009181371885654342
2013-10-25,0.09122281869232862,0.030381944444444444,0.03092293054234063,0.07548309178743962,0.0110062893081761,0.0322416426268454,0.0031483070974489213,0.002932569641636259,1.5094975872016784e-05
2013-10-26,0.05190939151803016,0.0,0.0,0.0,0.0,0.03213558459188868,0.003137935615240113,0.12047613862699494,2.337866719118804e-06
2013-10-27,0.019440252661438617,0.0028935185185185184,0.0039644782746590555,0.0070450885668276965,0.01729559748427673,0.0333375756547316,0.10439426984884637,0.009978561982948246,9.75235090479937e-06
2013-10-29,0.045518640378002614,0.0072337962962962955,0.005550269584522677,0.0015096618357487923,0.019654088050314465,0.032029526556931955,0.0,0.0046431518746329475,7.462440597954367e-05
2013-10-30,0.03661281943448037,0.0028935185185185184,0.0,0.0,0.0,0.031994173878613044,0.004266232637737707,0.1458218473520034,9.328987149226331e-08
2013-10-31,0.03213929363646109,0.0,0.0,0.0,0.0,0.03195882120029413,0.20625790352408077,0.11552699044787729,1.6694766063467086e-05
2013-11-01,0.04372510699354328,0.3038194444444444,0.13399936568347606,0.08756038647342995,0.2578616352201258,0.04404943718536116,0.767094456831089,0.05756786062441826,0.0004467798059270915
2013-11-02,0.25932018900131115,0.20109953703703703,0.2870282270853156,0.17210144927536233,0.25,0.043766615758809885,0.03674945460420338,0.20884149758712225,0.0006984002098085497
2013-11-03,0.12441349396795554,0.03761574074074074,0.0039644782746590555,0.005032206119162641,0.03459119496855346,0.052746196051812876,0.3017142921399666,0.04049213360218185,5.6955528455284556e-05
2013-11-04,0.2115544780611698,0.15914351851851852,0.19980970504281637,0.11624396135265701,0.2672955974842767,0.052357316590304875,0.07525052906885141,0.028262225873764694,0.0007895170731707316
2013-11-05,0.17850811006934997,0.06510416666666666,0.025372660957817955,0.025161030595813205,0.08962264150943396,0.05193308445047796,0.03169510830201609,0.057456494010209976,0.32995017046944664
2013-11-06,0.13649407515523337,0.044849537037037035,0.0071360608943863,0.023651368760064413,0.030660377358490566,0.1285776910458736,0.08542721565600456,0.04056537350037539,0.00014585066089693155
2013-11-07,0.0931812746868532,0.1519097222222222,0.038058991436726926,0.06340579710144928,0.08097484276729561,0.2105251993891057,0.042055020482410894,0.046377341854997436,0.0005447603986362444
2013-11-08,0.1335254681740593,0.01736111111111111,0.055502695845226775,0.020632045088566826,0.011792452830188678,0.17404123536399113,0.06511072330851798,0.005145791480257372,0.0001367577104642014
2013-11-09,0.10538554783167997,0.053530092592592594,0.031715826197272444,0.03522544283413848,0.04638364779874214,0.09577040556592566,0.009647740349170115,0.0015671142147162032,0.0002491626409651193
2013-11-10,0.10728215784743009,0.011574074074074073,0.0071360608943863,0.006038647342995169,0.006289308176100629,0.051367441597375406,0.0007710587181805665,0.00213807704432489,5.337679255179648e-05
2013-11-11,0.08188407589738515,0.0,0.0,0.0,0.0,0.08445754850387464,0.0031140813352266133,0.0007173408639233354,2.685174665617624e-06
2013-11-12,0.06627827391996305,0.0,0.0,0.0,0.0,0.16534447649753944,0.0025294780414364315,9.33044713903483e-05,3.4843204825596645e-06
2013-11-13,0.06481458575563417,0.0,0.0,0.0,0.0,0.08102833870694043,0.00011984769928658025,0.015984159894186546,4.068787306582743e-06
2013-11-14,0.05933090897096537,0.0,0.0,0.0,0.0,0.0888412806154194,0.013327641005193873,0.032417786498930186,4.971713349068974e-07
2013-11-15,0.05601184144340268,0.0,0.0,0.0,0.0,0.09174020023756999,0.02846498271973543,0.0006119970614990131,3.4127608182533435e-05
2013-11-16,0.054651229910364564,0.011574074074074073,0.022201078338090707,0.00855475040257649,0.01729559748427673,0.08944227614684087,0.004422841276956843,0.016040343233006182,0.0001313176737477052
2013-11-17,0.04621956147077984,0.0,0.0,0.0,0.0,0.0921997850557158,0.027109781734233278,0.021641621960179387,0.013821138211382113
2013-11-18,0.043106647205798675,0.0072337962962962955,0.0,0.0,0.0,0.17697550766446066,0.029031954445370607,0.011674095087267054,5.661458956202466e-05
2013-11-19,0.046961713216073356,0.054976851851851846,0.024579765302886143,0.02214170692431562,0.030660377358490566,0.08049804853215678,0.004046012396926882,0.05121913982634068,0.05693679517440336
2013-11-20,0.03999373294081752,0.0,0.0,0.0,0.0,0.13695627580745517,0.03146578490191878,0.0009912348513565832,1.0636544190925781e-05
2013-11-21,0.04019988620339905,0.013020833333333332,0.012686330478908978,0.009057971014492754,0.007075471698113208,0.11574466881610951,0.0003814385881154746,9.631408643840388e-05,0.00012962421715184894
2013-11-22,0.0374374324848065,0.0,0.0,0.0,0.0,0.15311244979919678,1.0371436228775092e-05,0.00035114586059981003,2.5102094151586676e-06
2013-11-23,0.04009680957210828,0.0,0.0,0.0,0.0,0.051862379093840144,0.0006326576075352788,9.73175630072267e-05,1.3487692368214005e-07
2013-11-24,0.03995250228830121,0.0,0.0,0.0,0.0,0.05161491034560778,6.914290604072127e-05,7.022910680683062e-06,2.2404555992656697e-06
2013-11-25,0.035396515185249326,0.0,0.0,0.0,0.0,0.06914983879178685,0.0,0.0,2.060619669551534e-07
2013-11-26,0.031726987111298025,0.0,0.0,0.0,0.0,0.10931048136206799,0.0,0.0,0.0
2013-11-27,0.0239137784594579,0.0,0.0,0.0,0.0,0.12080010181571355,3.45714570536969e-06,0.0,5.619871754523998e-08
2013-11-28,0.028510996215026098,0.0,0.0,0.0,0.0,0.14077436506589738,0.0,0.0027690360248130348,0.0
2013-11-29,0.021068863435832735,0.0,0.0,0.0,0.0,0.1274110526613496,0.004315669724355023,0.00013042564609856436,0.0
2013-11-30,0.030366375578259903,0.0,0.0,0.0,0.0,0.0520744951637536,0.0,0.0,6.185605559926567e-06
2013-12-01,0.030366375578259903,0.0,0.0,0.0,0.0,0.0520744951637536,0.0,0.0,0.0
2013-12-02,0.023583933239327445,0.0,0.0,0.0,0.0,0.11058317778154872,0.0,0.0,0.0
2013-12-03,0.018553793632338025,0.0,0.0,0.0,0.0,0.13844108829684934,0.0,0.0,0.0
2013-12-04,0.018203333085949416,0.0,0.0,0.0,0.0,0.14918830250579784,0.0,0.0,0.0
2013-12-05,0.023542702586811137,0.0,0.0,0.0,0.0,0.11309321794219128,0.0,0.0,2.9972651455546814e-09
2013-12-06,0.024202393027072045,0.0,0.0,0.0,0.0,0.053594660331466704,0.0,0.0,0.0
2013-12-07,0.024614699552235112,0.0,0.0,0.0,0.0,0.08640194581141467,0.0,0.0,0.0
2013-12-08,0.017007644162976523,0.0,0.0,0.0,0.0,0.0932250127269642,0.0,0.0,0.0
2013-12-09,0.019357791356406008,0.0,0.0,0.0,0.0,0.11284574919395893,0.0,0.0,0.0
2013-12-10,0.019048561462533704,0.0,0.0,0.0,0.0,0.13547146331806095,0.0,0.01072499837208776,0.0
2013-12-11,0.021192555393381652,0.0,0.0,0.0,0.0,0.07173058430906724,0.017981765803006755,0.08838441915782187,0.0
2013-12-12,0.015049188168451954,0.0,0.0,0.0,0.0,0.17036455681882456,0.0826707207181481,0.0,6.009516391292945e-05
2013-12-13,0.014348267075674739,0.046296296296296294,0.019029495718363463,0.021638486312399355,0.01729559748427673,0.15219328016290512,0.0,0.0,0.00012606121951219514
2013-12-14,0.021996553117449635,0.0,0.0,0.0,0.0,0.08378584761581537,3.5723801391681706e-07,1.7055656226734833e-05,3.2557791765014425e-08
2013-12-15,0.021130709414607193,0.0,0.0,0.0,0.0,0.06303382544261552,0.0,0.1114336339085777,0.0
2013-12-16,0.011915658577212643,0.004340277777777777,0.0,0.0,0.0,0.10047231178234063,0.1210150678021573,0.06726951599907659,1.609905953317598e-05
2013-12-17,0.016657183616587915,0.09259259259259259,0.02378686964795433,0.030193236714975844,0.05738993710691823,0.16456671757452343,0.05549985894616409,0.048039764713166365,0.00013310104642014163
2013-12-18,0.02465593020475142,0.13888888888888887,0.11972724389470346,0.09863123993558777,0.16823899371069181,0.12465354375247467,0.1057437031634876,0.008738516336232788,0.00036937170207185943
2013-12-19,0.06495889303944125,0.07667824074074073,0.10545512210593087,0.038747987117552334,0.11635220125786164,0.06278635669438316,0.009836731193270925,0.021925548676654832,0.0003944812745869394
2013-12-20,0.05050754933247573,0.0,0.0,0.006541867954911434,0.0,0.09036144578313252,0.03758827400085952,0.03611384747380888,7.590948334644638e-06
2013-12-21,0.03568512975286346,0.004340277777777777,0.004757373929590866,0.0020128824476650566,0.003930817610062893,0.1135174500820182,0.01849572819676021,0.051688671714065465,5.342624967217414e-05
