Fecha,Qe,l/m2_arzua,l/m2_olveda,l/m2_serradofaro,l/m2_melide,Qsalida,pred_l/m2_2d,pred_l/m2_3d,pred_l/m2
2012-05-27,13.3,2.0,0.0,0.2,0.2,8.65,0.00028571251,0.037714284,0.89814286
2012-05-28,13.37,0.0,0.0,0.0,0.0,8.7,0.079428571,0.0277,0.0040714286
2012-05-29,12.43,0.2,0.0,0.0,0.0,8.7,0.0064857146,0.0021999996,0.066085714
2012-05-30,11.5,0.0,0.0,0.0,0.0,8.69,4.2669167e-06,6.4662485,0.029175715
2012-05-31,10.56,0.2,0.0,0.0,0.0,8.69,3.9397857,5.8682857,0.034357142
2012-06-01,10.03,0.0,0.3,1.2,0.5,8.16,2.7662857,0.036857162,2906.0
2012-06-02,9.72,0.4,1.9,3.6,1.9,7.85,0.1847143,0.00042857102,4736.0
2012-06-03,9.7,0.0,0.0,0.1,0.0,7.82,0.032471429,3.2456143,0.25691428
2012-06-04,9.8,0.0,0.0,0.0,0.0,7.92,2.6134857,0.36614286,0.0098
2012-06-05,8.8,3.0,4.1,4.2,5.4,7.86,1.8271429,12.964143,2.7558571
2012-06-06,9.74,5.6,0.0,0.0,6.0,7.86,7.053,1.0124285,1.0702857
2012-06-07,11.68,14.6,3.9,8.1,18.8,7.92,0.60671426,2.0192857,8.0108572
2012-06-08,10.74,0.0,0.0,0.1,0.0,7.92,3.0757429,8.7585715,1.1548286
2012-06-09,8.86,0.4,0.0,0.4,0.0,7.91,8.673,9.2702856,2.3785714
2012-06-10,9.74,6.6,0.8,3.0,3.8,7.85,12.767143,3.8447143,4.5425714
2012-06-11,10.76,7.0,3.6,6.6,12.1,7.92,6.2172857,0.021857214,8.6035714
2012-06-12,11.69,2.4,2.2,3.3,2.8,7.91,0.053571406,0.92014284,4.9601429
2012-06-13,9.8,0.0,0.0,0.0,0.0,7.91,1.9414714,8.4164286,0.023814286
2012-06-14,8.85,3.6,0.0,0.8,0.8,7.9,8.9642858,0.58257135,2395.0
2012-06-15,9.84,34.2,0.9,14.7,18.6,7.94,9.2382858,8.0654285,5.4777143
2012-06-16,23.09,9.8,11.8,8.7,33.8,7.9,17.385143,0.17914295,6.4257143
2012-06-17,17.44,16.2,9.3,21.3,18.2,7.9,0.14185713,0.99757142,12.716857
2012-06-18,19.39,0.0,0.0,0.1,0.1,7.9,0.397,8.3371429,0.073285714
2012-06-19,13.69,0.0,0.0,0.0,0.0,7.93,4.5075714,3.2345714,542.0
2012-06-20,11.77,4.2,9.0,12.3,4.4,7.92,4.8804286,0.046285766,18524.0
2012-06-21,12.73,8.0,1.7,5.9,5.7,7.92,0.042714305,0.00014285701,3.5144286
2012-06-22,11.77,0.0,0.0,0.0,0.0,7.91,0.0,0.0,0.0014285715
2012-06-23,9.84,0.2,0.0,0.0,0.0,7.91,0.0,0.0,0.00021714286
2012-06-24,9.84,0.0,0.0,0.0,0.0,7.91,0.0,0.0013285667,0.0
2012-06-25,8.88,0.0,0.0,0.0,0.0,7.91,0.0,0.66648571,0.00010857143
2012-06-26,7.88,0.0,0.0,0.0,0.0,7.88,0.17822283,0.12057144,6.285714505
2012-06-27,6.93,0.0,1.2,0.0,0.0,7.9,0.023285715,0.84885715,0.083428565
2012-06-28,5.99,0.0,0.0,0.0,0.0,7.92,1.1264286,3.591,0.078999999
2012-06-29,6.01,2.6,0.0,0.4,0.9,7.94,7.0624286,0.012142869,813.0
2012-06-30,7.91,4.2,1.7,3.6,11.0,7.91,0.018571411,0.36485712,8.2785714
2012-07-01,7.23,0.2,0.0,0.0,0.0,5.3,0.005557143,0.22838571,0.018342857
2012-07-02,6.32,0.0,0.0,0.0,0.0,5.35,0.4333,2.1814286,0.030985714
2012-07-03,6.32,0.4,0.0,0.2,0.1,5.35,4.1862429,0.80528571,0.56447143
2012-07-04,7.29,2.2,1.5,3.3,3.7,5.35,4.5317143,2.4234285,3.6198571
2012-07-05,7.24,7.8,1.2,3.8,7.4,5.3,2.3974286,7.1351429,5.6854286
2012-07-06,7.29,2.8,0.2,1.7,1.5,5.35,8.7051428,0.085000086,3.9054286
2012-07-07,8.24,9.2,2.2,2.7,14.1,5.33,0.5077143,0.16014289,10.658429
2012-07-08,8.24,0.2,0.0,0.0,0.2,5.33,0.48914285,0.71185714,0.84142857
2012-07-09,7.11,0.0,0.0,0.0,0.0,5.17,0.40485714,0.027,0.29057143
2012-07-10,6.26,0.0,0.0,0.0,0.0,5.29,0.0052857165,0.00014285722,0.66928571
2012-07-11,6.26,0.0,0.0,0.0,0.0,5.29,0.0014,3.5348428,0.0060428571
2012-07-12,5.35,0.0,0.0,0.0,0.0,5.35,3.8927,0.61085712,0.0010142857
2012-07-13,6.39,8.4,4.2,2.4,10.0,5.42,0.88657143,0.055285697,3.4545714
2012-07-14,6.32,1.8,0.0,0.0,1.5,5.35,0.12541429,0.0,1.5961286
2012-07-15,6.26,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.040557143
2012-07-16,5.34,0.0,0.0,0.0,0.0,5.34,0.0,0.0,0.00016914286
2012-07-17,5.26,0.0,0.0,0.0,0.0,5.26,0.0,0.0013428571,1.857142905
2012-07-18,3.33,0.0,0.0,0.0,0.0,5.28,0.017672857,0.0014142857,0.00052714287
2012-07-19,4.37,0.0,0.0,0.0,0.0,5.35,0.00055714277,0.0,0.0028714286
2012-07-20,4.37,0.2,0.0,0.0,0.0,5.35,0.0,0.0,0.0007
2012-07-21,3.3,0.0,0.0,0.0,0.0,5.24,0.0,0.00032857143,0.00020428571
2012-07-22,3.3,0.0,0.0,0.0,0.0,5.24,4.2857186e-06,0.0,0.00023857143
2012-07-23,3.31,0.0,0.0,0.0,0.0,5.25,0.0,0.082000001,0.00042857144
2012-07-24,3.41,0.0,0.0,0.0,0.0,5.35,1.4574328,18.375857,0.00028142857
2012-07-25,2.4,0.2,2.4,7.9,0.0,5.3,17.839286,0.13385718,6.0588571
2012-07-26,3.63,0.8,5.0,4.0,16.5,5.56,1.7774285,0.10957151,6.5182857
2012-07-27,3.37,0.0,0.0,0.0,0.0,5.3,0.13214288,0.0,1912.0
2012-07-28,3.37,0.0,0.0,0.0,0.0,5.3,0.00099999982,0.0,0.092714286
2012-07-29,2.4,0.0,0.0,0.1,0.0,5.3,0.0,0.0107,0.0093571428
2012-07-30,3.37,0.0,0.0,0.0,0.0,5.3,0.023742857,1.2469143,0.0004857143
2012-07-31,2.36,0.2,0.0,0.0,0.0,5.25,2.9700429,0.246,0.017385714
2012-08-01,2.37,0.0,0.0,0.0,0.0,5.26,0.21828571,0.16728571,1.2502857
2012-08-02,2.42,0.0,0.0,0.0,0.0,5.31,0.070285713,0.42731429,0.036971429
2012-08-03,2.42,0.2,0.0,0.0,0.0,5.31,0.099699999,1.5282857,0.018442857
2012-08-04,3.36,3.0,2.6,3.9,4.3,5.28,1.12,0.23985713,0.98357142
2012-08-05,3.33,5.2,0.4,0.5,6.9,5.25,0.30985715,0.016285699,3.5507143
2012-08-06,2.42,0.2,0.1,0.1,0.0,5.29,0.0036142856,1.4285717e-05,0.11248571
2012-08-07,2.44,0.2,0.0,0.0,0.0,5.31,2.8571562e-06,0.0,0.00028285714
2012-08-08,2.44,0.0,0.0,0.0,0.0,5.31,0.0,0.0,0.00012857143
2012-08-09,2.34,0.2,0.0,0.0,0.0,5.21,0.0,0.0341,2.857142806
2012-08-10,1.44,0.0,0.0,0.0,0.0,5.26,0.050385714,0.11104286,0.0
2012-08-11,1.5,0.0,0.0,0.0,0.0,5.32,0.58898572,1.8925714,0.11872857
2012-08-12,1.46,0.6,0.2,0.1,0.0,5.26,0.27022857,7.0538572,0.36877143
2012-08-13,2.47,2.2,0.3,0.5,2.8,5.32,6.9384286,12.485714,4213.0
2012-08-14,2.45,13.2,7.5,15.4,7.5,5.3,8.1785713,0.0057142803,17.89
2012-08-15,2.42,1.2,1.0,1.5,0.4,5.27,0.0039999962,0.0,2.7581429
2012-08-16,2.42,0.0,0.1,0.0,0.0,5.27,0.0,0.00042856447,0.0
2012-08-17,2.43,0.0,0.0,0.0,0.0,5.27,0.0,0.0039999922,0.0
2012-08-18,1.5,0.2,0.0,0.0,0.0,5.29,0.0,0.022714277,0.0
2012-08-19,2.44,0.0,0.0,0.0,0.0,5.27,0.013714291,0.0021428564,1.2035714
2012-08-20,1.46,0.0,0.0,0.0,0.0,5.23,0.0052714285,0.0,0.0508
2012-08-21,1.51,0.0,0.0,0.2,0.0,5.28,0.0,0.65557143,0.056714285
2012-08-22,1.51,0.0,0.0,0.0,0.0,5.28,1.8978571,7.9774285,0.0042857142
2012-08-23,1.52,0.0,0.0,0.0,0.0,5.28,3.4045714,0.71199998,1895.0
2012-08-24,1.58,3.4,3.7,6.8,2.7,5.34,0.95057143,0.010857153,6.2434286
2012-08-25,1.53,0.4,0.3,0.1,0.8,5.28,0.0027285572,0.98742856,1.1648429
2012-08-26,1.49,0.2,0.1,0.0,0.0,5.23,1.4175,1.5722857,0.00078571428
2012-08-27,1.49,4.6,0.1,0.1,3.3,5.23,0.84185712,0.054000023,6.2227143
2012-08-28,2.22,0.2,1.0,0.9,0.1,5.02,0.031800001,0.56628572,0.66877143
2012-08-29,1.26,0.0,0.0,0.0,0.0,5.0,0.64132857,0.0072857171,0.0471
2012-08-30,1.29,1.6,0.1,0.3,1.1,5.02,0.0059999994,0.0,0.41942857
2012-08-31,0.7,0.0,0.0,0.1,0.0,5.35,0.0,0.0,0.0001
2012-09-01,1.64,0.0,0.0,0.0,0.0,5.35,0.0,0.0,0.0
2012-09-02,0.72,0.0,0.0,0.0,0.0,5.35,0.0,0.0,0.0
2012-09-03,0.73,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0
2012-09-04,0.74,0.0,0.0,0.0,0.0,5.36,0.0,0.0057142856,0.0
2012-09-05,0.8,0.0,0.0,0.0,0.0,5.42,0.0,0.0067142858,0.00028571429
2012-09-06,0.55,0.0,0.0,0.0,0.0,5.16,0.0035142858,0.71077143,0.0
2012-09-07,0.55,0.2,0.0,0.0,0.0,5.15,0.69355715,0.75714287,0.0011571161
2012-09-08,0.54,0.0,0.0,1.4,0.0,5.13,0.0045714439,0.01,0.013428544
2012-09-09,1.45,0.0,0.0,0.0,0.0,5.11,0.14114286,6.059,0.025714286
2012-09-10,0.53,0.2,0.0,0.1,0.0,5.1,2.374,0.144,65.0
2012-09-11,0.53,0.8,0.0,0.0,0.6,5.1,0.00642857,0.0,0.66271429
2012-09-12,0.54,0.0,0.0,0.1,0.0,5.1,0.020142857,0.0,0.022142857
2012-09-13,0.55,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.015585714
2012-09-14,0.56,0.0,0.0,0.0,0.0,5.1,1.4285828e-06,0.0,0.00028428571
2012-09-15,0.57,0.2,0.2,0.0,0.0,5.11,0.0,0.0,1.428571505
2012-09-16,0.53,0.0,0.0,0.0,0.0,5.06,0.0,0.025714286,0.0
2012-09-17,0.59,0.0,0.0,0.0,0.0,5.11,0.0012857182,0.0045714293,1.8632857
2012-09-18,0.58,0.0,0.0,0.0,0.0,5.09,0.011571429,0.00085714286,0.020714286
2012-09-19,0.0,0.0,0.0,0.0,0.0,5.06,0.41814286,1.009,0.0062857142
2012-09-20,0.0,0.0,0.0,0.0,0.0,11.67,0.36314286,1.786,0.0
2012-09-21,0.0,0.2,0.0,0.0,0.0,14.85,0.0035142873,15.288571,0.14648572
2012-09-22,0.66,0.0,0.0,0.0,0.0,13.98,20.345143,4.1642858,0.097714286
2012-09-23,0.69,39.0,34.0,37.1,29.1,13.94,5.4085715,27.044286,21.992857
2012-09-24,2.68,4.8,1.8,1.5,6.2,7.08,18.31,2.9885712,4.7842857
2012-09-25,5.28,23.4,30.2,30.0,23.6,5.28,4.162,0.32000014,18.339428
2012-09-26,6.19,7.2,1.6,4.2,10.6,5.31,0.013714276,0.063000015,5.4617143
2012-09-27,4.43,0.2,0.5,0.1,0.2,5.31,0.12014286,0.61628571,0.0042857142
2012-09-28,2.73,0.0,0.0,0.0,0.0,5.37,0.14428572,0.00014285701,0.12114286
2012-09-29,2.74,0.0,0.0,0.0,0.0,5.37,0.0,0.105,0.15328571
2012-09-30,1.78,0.0,0.0,0.0,0.0,5.29,0.1459,1.8341,0.0
2012-10-01,1.44,0.2,0.1,0.0,0.0,9.31,0.48865715,0.48299999,0.16377143
2012-10-02,1.43,0.8,0.6,1.5,0.8,9.28,1.1245714,0.0,737.0
2012-10-03,1.37,0.0,0.2,0.9,0.0,9.2,0.0,0.0,0.31374286
2012-10-04,2.13,0.2,0.0,0.0,0.0,9.07,0.0,0.0,0.0
2012-10-05,1.32,0.0,0.0,0.0,0.0,9.1,0.90342857,0.0,0.0
2012-10-06,1.36,1.4,0.0,0.2,0.0,9.11,0.3174286,4.5915714,4.2667143
2012-10-07,1.33,1.0,0.0,0.2,0.9,9.06,1.1125714,28.491714,0.021285714
2012-10-08,1.33,3.2,0.1,0.4,1.0,9.04,8.0094286,2.171,0.94328571
2012-10-09,1.4,5.0,3.8,4.2,1.7,9.08,3.3471428,6.1111429,2.1257143
2012-10-10,3.01,27.6,3.9,2.9,13.9,8.96,8.8347143,0.30328571,8.3707143
2012-10-11,5.54,8.6,5.3,9.1,8.0,8.94,0.12571427,0.034142903,9.8805714
2012-10-12,2.98,0.2,1.2,1.3,0.2,8.91,3.3494286,6.3028571,0.24485714
2012-10-13,2.98,1.4,0.1,0.4,0.8,8.9,9.5494286,0.3324285,0.79628571
2012-10-14,2.18,5.4,4.8,6.1,8.2,8.93,1.1692857,22.955286,7527.0
2012-10-15,3.04,0.0,0.5,0.3,0.7,8.93,40.337572,24.854286,751.0
2012-10-16,5.58,31.8,22.6,37.1,27.3,8.94,8.4014288,18.211428,30.27
2012-10-17,12.3,28.2,16.8,22.9,38.8,8.94,0.22285723,0.22714272,22.038571
2012-10-18,11.71,0.2,0.7,0.8,0.1,9.19,0.089428572,0.0,0.17942857
2012-10-19,6.85,0.2,0.0,0.1,0.0,9.37,0.0,0.089571429,0.0017142857
2012-10-20,5.18,0.0,0.0,0.0,0.0,9.38,5.7142857e-05,1.7392286,0.0
2012-10-21,4.36,0.0,0.1,0.0,0.0,9.38,11.993529,0.014857156,0.17432857
2012-10-22,4.25,0.4,0.1,0.8,0.0,9.27,0.012142858,1.213,0.31942857
2012-10-23,3.44,0.2,0.0,0.0,0.0,9.27,0.62628571,4.0211428,0.0
2012-10-24,4.29,7.6,10.2,9.9,5.0,9.28,0.22528571,0.14957142,3.46
2012-10-25,4.32,0.4,6.0,4.8,1.0,9.3,0.47657142,1.2405714,0.0012857143
2012-10-26,3.48,0.4,0.1,0.6,0.2,9.27,1.7274286,0.00014286041,3.9637143
2012-10-27,3.52,0.4,0.4,1.5,0.4,9.3,0.00099999905,2.7815714,1519.0
2012-10-28,3.03,0.0,0.0,0.0,0.0,9.62,0.015142857,1.9148571,0.0
2012-10-29,3.04,0.0,0.3,0.4,0.0,11.25,3.4025714,1.8042857,0.013142857
2012-10-30,1.94,0.8,0.2,1.2,0.4,15.02,1.8308571,12.445286,5.6617143
2012-10-31,1.32,3.0,1.2,2.5,6.2,15.13,16.025714,2.5841429,1.8372857
2012-11-01,4.36,9.0,10.5,8.2,16.9,14.87,5.3134287,2.573857,11669.0
2012-11-02,4.29,13.2,0.7,3.8,7.2,14.75,10.132286,3.2452857,7227.0
2012-11-03,10.69,27.4,9.2,17.5,22.2,14.69,4.2334286,3.974,11.086143
2012-11-04,8.17,2.4,3.4,2.9,2.0,14.56,3.498,0.019428577,2906.0
2012-11-05,6.39,5.0,1.9,3.8,5.3,14.36,0.25485714,0.0,2.9175714
2012-11-06,5.23,0.2,0.1,0.1,0.3,14.75,0.048142857,0.64414286,0.0015714286
2012-11-07,3.85,7.0,6.4,9.5,8.4,14.9,2.2412857,1.3804286,0.22985714
2012-11-08,7.65,19.8,10.1,18.8,21.2,14.73,3.9391429,12.683,15049.0
2012-11-09,14.1,0.6,0.1,0.1,0.3,14.89,15.344429,8.1317143,0.43371428
2012-11-10,10.34,10.0,9.6,9.5,19.7,15.04,5.4330001,0.015142836,16.111143
2012-11-11,18.18,10.4,2.0,3.4,10.1,15.04,0.0057142837,0.0,3.8775714
2012-11-12,11.91,0.8,0.1,0.0,0.1,15.04,0.0,0.0,0.0012857143
2012-11-13,8.58,0.2,0.2,0.0,0.0,14.83,0.0,0.0088571428,0.0
2012-11-15,6.19,1.4,4.5,4.8,2.8,14.73,6.7222857,15.692857,0.25485714
2012-11-16,7.16,5.6,3.7,4.1,3.4,14.9,10.120286,0.055428546,0.63171429
2012-11-17,14.84,15.0,8.4,12.4,26.1,14.84,0.072857121,9.6699998,28.248572
2012-11-18,17.92,0.1,0.0,0.1,0.0,14.83,0.17785714,11.901,0.28785714
2012-11-19,10.75,0.3,0.0,0.1,0.0,14.61,10.188714,0.30142855,0.23557143
2012-11-20,10.77,22.5,10.6,13.8,17.0,14.62,1.3085716,0.0,16.582857
2012-11-21,15.54,0.2,1.0,1.0,1.2,14.77,0.030328575,1.3181429,0.87467142
2012-11-22,11.7,0.2,0.0,0.0,0.1,14.77,1.8975714,36.747143,0.0052857143
2012-11-23,10.25,0.4,0.0,0.0,0.5,14.86,13.485714,0.75142866,0.90285715
2012-11-24,9.44,2.6,1.4,7.7,6.3,14.8,0.04800001,10.376714,4.4885714
2012-11-25,10.15,2.4,0.0,0.0,1.4,14.74,11.530714,12.467,0.046142857
2012-11-26,10.86,16.4,7.3,4.5,11.8,14.68,6.4462857,3.91,8.8508572
2012-11-27,17.19,15.4,3.8,1.8,8.1,14.9,5.3354285,1.7485715,8.9631429
2012-11-28,16.35,6.8,2.2,5.6,3.2,14.82,6.0214286,17.455714,2.9628571
2012-11-29,15.34,9.4,4.0,2.3,11.4,14.58,8.5525714,0.1375714,5.2157143
2012-11-30,41.24,23.8,8.2,9.5,12.1,19.74,0.22542859,0.27514281,10.378714
2012-12-01,23.55,0.2,0.3,0.2,0.3,15.04,0.20214286,3.5984286,0.31342857
2012-12-02,18.13,0.2,0.3,0.0,0.2,15.03,4.7424,11.934857,0.16617143
2012-12-03,16.57,9.2,4.5,4.1,8.1,15.02,8.1962857,2.3211429,4.5484286
2012-12-04,25.13,4.8,7.4,8.8,6.2,15.01,2.75,24.313715,6.3691429
2012-12-05,21.31,1.4,1.8,1.6,1.6,15.06,17.036857,3.8632858,3.0227143
2012-12-06,19.74,10.4,9.0,10.3,10.2,15.04,0.80557147,0.0,8.9558571
2012-12-07,24.46,1.0,2.0,1.3,3.9,15.02,0.0,0.0,335.0
2012-12-08,19.81,0.2,0.0,0.0,0.2,15.08,0.0,0.0,0.00045714287
2012-12-09,17.44,0.2,0.2,0.0,0.0,15.07,0.0,0.0,0.0
2012-12-10,15.85,0.2,0.0,0.0,0.0,15.06,0.0,1.6775714,0.00041428571
2012-12-11,10.99,0.2,0.2,0.0,0.0,17.3,0.93771429,1.4062857,8.470329500000002
2012-12-12,9.12,4.8,1.4,1.8,7.7,18.56,15.137143,43.491428,6.5442857
2012-12-13,12.67,55.4,11.5,38.0,34.8,15.02,46.5,10.152857,25.292857
2012-12-14,182.83,85.2,55.3,82.5,74.7,18.32,9.8714284,8.2942855,63.222857
2012-12-15,109.87,20.6,12.1,12.2,10.2,16.88,7.7800001,7.9071428,11.124286
2012-12-16,108.72,24.6,16.0,18.7,38.7,16.71,3.1884286,7.0831429,10.072714
2012-12-17,75.29,0.4,0.0,0.4,0.3,16.47,7.6921429,6.4718571,2.3717143
2012-12-18,64.18,11.0,6.0,6.3,16.4,17.33,4.0047143,10.160143,7768.0
2012-12-19,26.5,23.2,11.7,35.1,20.7,17.98,10.500429,14.345714,11.156714
2012-12-20,106.17,15.6,10.6,13.2,16.0,44.88,12.048429,0.17285712,12173.0
2012-12-21,66.91,5.4,0.4,4.3,1.4,47.5,0.0024285453,0.0,5.1747143
2012-12-22,51.98,0.0,0.0,0.1,0.1,49.06,0.0,26.926572,0.11028571
2012-12-23,42.43,0.0,0.0,0.0,0.0,47.3,25.019,6.7015714,0.0
2012-12-24,50.25,23.0,11.3,13.3,22.6,42.45,4.1200001,1.2739999,13.283714
2012-12-25,68.5,4.6,4.6,4.7,4.9,27.22,1.2155714,5.914,3.9597143
2012-12-26,45.99,0.2,0.1,0.2,0.2,46.98,7.3190999,0.26671433,0.8959
2012-12-27,37.1,3.0,0.1,0.8,4.3,43.03,0.16571427,13.570286,3.3375714
2012-12-28,35.28,0.0,0.0,0.1,0.0,47.1,17.2805,1.7035714,0.047357143
2012-12-29,51.79,19.4,15.2,17.7,17.2,16.18,3.4702857,9.8938572,12.284429
2012-12-30,46.52,2.8,0.9,3.3,5.3,25.56,20.508857,2.5500001,3.6568571
2012-12-31,47.33,24.0,8.6,14.4,19.2,22.19,2.08,0.0,21.24
2013-01-01,58.74,0.6,0.6,0.3,1.9,18.09,0.00028571401,0.0,3.3195714
2013-01-02,45.85,0.0,0.0,0.0,0.0,15.02,0.0,0.0,0.033457143
2013-01-03,50.14,0.0,0.0,0.0,0.0,27.44,0.0,0.0,0.0
2013-01-04,35.08,0.0,0.0,0.0,0.0,33.01,0.0,0.0,0.0
2013-01-05,31.99,0.0,0.0,0.0,0.0,36.14,0.0,0.31521429,0.0
2013-01-06,31.3,0.0,0.0,0.0,0.0,32.33,0.0,0.25057143,0.0
2013-01-07,27.56,0.0,0.0,0.0,0.0,35.83,1.3229428,17.986143,0.0074857143
2013-01-08,26.37,1.6,1.0,0.7,3.8,35.65,22.331,4.9608571,0.24042857
2013-01-09,32.64,13.6,6.0,10.4,14.4,38.81,1.0715714,1.367,5.4198571
2013-01-10,32.05,1.4,1.4,2.8,2.3,31.03,5.1208714,17.910571,3.0518429
2013-01-11,27.37,5.2,2.5,1.3,5.6,33.53,12.771857,8.0155715,6.1381429
2013-01-12,35.97,9.4,10.0,10.6,13.6,23.64,6.0964286,4.4957142,16.564857
2013-01-13,43.37,4.0,3.9,4.3,4.4,15.45,2.097,10.272571,5.6071428
2013-01-14,35.51,3.8,1.2,2.5,3.5,29.27,6.1495714,71.162572,3.4707143
2013-01-15,32.45,1.8,0.6,2.2,3.2,30.36,29.581857,6.7457145,6.6024286
2013-01-16,72.0,27.6,17.7,19.2,34.2,38.52,19.658571,30.591429,30.581429
2013-01-17,66.77,24.8,16.9,18.8,34.3,57.29,43.506714,32.044286,19.064714
2013-01-18,288.68,90.8,42.4,61.3,91.1,54.38,31.001428,17.072857,52.098571
2013-01-19,357.94,39.8,17.9,28.0,26.2,111.71,12.801429,17.785714,21.197143
2013-01-20,159.56,10.0,5.0,7.8,9.8,135.54,23.03,21.995564,17.99
2013-01-21,119.79,13.0,2.4,4.8,6.0,135.42,36.01277,21.052143,8.1811429
2013-01-22,152.33,21.4,12.5,7.9,32.2,135.49,8.3295712,1.1790001,30.505714
2013-01-23,129.4,5.8,8.9,8.1,7.7,135.42,1.2314285,4.6347143,8673.0
2013-01-24,119.12,1.0,0.9,1.7,2.9,125.13,9.2982857,1.1074285,2.0981429
2013-01-25,90.49,4.0,4.5,6.9,8.0,101.3,0.29642859,21.481429,12.879286
2013-01-26,85.47,0.0,0.0,0.5,0.3,95.05,18.619,0.45657133,0.30042857
2013-01-27,116.32,26.2,9.8,18.0,30.6,97.15,0.63942857,0.0017143522,24.617286
2013-01-28,98.27,0.4,0.0,0.3,0.0,95.87,0.20465714,3.2314285,1.0004857
2013-01-29,72.72,0.6,0.0,1.0,0.0,91.9,10.486,3.3242858,1.3668572
2013-01-30,76.34,20.0,0.0,5.7,27.8,55.95,1.3324286,21.514286,8.3004286
2013-01-31,102.95,23.8,0.5,4.0,16.1,54.59,18.865714,3.1540001,3.9788571
2013-02-01,110.18,34.2,20.1,23.2,30.9,58.8,5.5628901,0.38400002,23.77
2013-02-02,142.67,12.6,3.0,4.1,7.1,48.14,0.57514289,0.70328569,5.8875714
2013-02-03,89.36,0.0,0.0,0.0,0.0,54.03,2.0754,0.87057143,0.49788571
2013-02-04,73.0,1.0,0.0,0.5,0.0,66.66,2.1545714,7.8182856,1644.0
2013-02-05,67.59,2.6,1.4,1.6,2.5,52.35,11.462429,2.5105715,2.2741429
2013-02-06,77.32,11.6,8.9,8.0,14.8,54.35,1.2512858,2.8085714,10.970143
2013-02-07,69.55,1.0,0.0,0.0,0.5,56.74,2.1,0.22000001,1.69
2013-02-08,61.46,2.8,0.3,2.3,2.8,53.76,0.046428576,30.675714,1.7978571
2013-02-09,54.87,0.0,0.0,0.0,0.0,49.73,27.219857,14.696571,0.31642857
2013-02-10,73.52,22.2,16.1,15.5,33.5,56.77,13.937429,2.0942857,22.228286
2013-02-11,94.52,12.4,9.8,8.4,13.2,53.03,1.763,2.6778573,15.457286
2013-02-12,92.91,9.6,2.6,6.5,6.8,57.63,1.5061428,0.1312857,6.3354286
2013-02-13,86.15,1.4,0.5,1.9,1.0,57.19,0.454,0.0,1.6441429
2013-02-14,67.12,0.0,0.0,0.0,0.0,52.59,0.0090000001,0.00028571433,0.074285714
2013-02-15,60.51,0.0,0.3,0.0,0.0,56.54,2.8571427e-05,11.418014,0.0101
2013-02-16,53.16,0.0,0.0,0.0,0.0,51.84,4.8194143,0.087857156,0.053014286
2013-02-17,53.19,9.4,3.2,5.5,6.6,55.84,0.48957142,0.0,6.7645714
2013-02-18,53.7,3.6,0.4,1.3,0.0,57.67,0.010428572,2.4902857,0.32271429
2013-02-19,46.64,0.0,0.7,0.9,0.0,55.9,2.4835714,17.986571,1.2228571
2013-02-20,41.76,1.4,1.3,1.6,1.5,54.95,6.7154285,17.765429,0.62571428
2013-02-21,50.83,12.2,9.2,16.9,15.9,16.46,13.66,0.52700013,10.119571
2013-02-22,63.11,8.8,9.3,8.9,11.5,16.46,0.54485712,1.5564286,21227.0
2013-02-23,54.16,0.0,0.0,0.0,0.0,16.52,2.2494286,0.24299999,317.0
2013-02-24,45.35,2.2,0.0,0.0,0.0,29.14,0.152,0.15285714,0.62685714
2013-02-25,41.35,0.0,0.0,0.0,0.0,35.93,0.65885714,0.30842858,0.20914286
2013-02-26,37.67,1.8,0.0,0.0,1.7,32.25,0.65028572,0.0021428568,0.89457143
2013-02-27,41.04,0.6,0.6,0.0,0.6,16.56,0.0,0.039428569,0.93314286
2013-02-28,37.06,0.0,0.0,0.0,0.0,16.58,0.0,0.0,0.0015714285
2013-03-01,35.75,0.0,0.0,0.0,0.0,16.56,0.0,0.0097142857,0.0021428571
2013-03-02,32.71,0.0,0.0,0.0,0.0,17.58,0.072285714,0.11928571,0.0
2013-03-03,31.02,0.0,0.0,0.0,0.0,28.27,0.67551428,2.7195714,0.0034857143
2013-03-04,27.12,0.0,0.6,1.4,0.0,32.64,4.185,7.1928571,0.088571429
2013-03-05,25.03,0.0,0.3,0.0,0.0,55.22,8.4415714,23.362286,0.79328572
2013-03-06,22.51,6.8,2.6,17.6,6.3,53.89,13.467429,5.68,10.742571
2013-03-07,39.48,24.8,15.7,21.9,27.8,51.71,9.0142855,11.448572,25.634286
2013-03-08,45.89,6.6,2.5,5.9,7.8,52.68,12.959286,5.8842858,2675.0
2013-03-09,39.87,14.0,11.4,23.4,5.9,47.99,31.222857,27.373431,13.511429
2013-03-10,72.22,20.4,24.6,32.2,27.8,54.6,18.624286,12.955128,21.214286
2013-03-11,147.07,30.6,44.3,26.5,31.1,62.18,10.112857,3.2871426,29.331429
2013-03-12,137.25,17.2,7.7,7.2,9.0,128.96,1.9795714,0.53114288,10.409286
2013-03-13,89.13,1.6,0.8,0.3,0.6,129.07,1.6852857,0.0,3.8132857
2013-03-14,66.78,1.0,0.0,1.7,0.5,129.5,0.0020000002,9.6044286,1.1178571
2013-03-15,57.91,0.0,0.0,0.0,0.0,93.03,8.3803857,0.68171434,0.036471428
