fold,horizon,test_year,hash,config,model,strategy,NSE,KGE,HitRatio,FARate,FARatio,F1,Precision,Recall,n_extreme,PeakTiming_mean_lag,PeakTiming_mean_absolute_lag,PeakTiming_n_peaks,NSE_CI_lower,NSE_CI_upper,KGE_CI_lower,KGE_CI_upper,F1_CI_lower,F1_CI_upper,HitRatio_CI_lower,HitRatio_CI_upper,n_replicas,frac,mean_abs_deviation_from_baseline,mean_std_across_replicas,max_std_across_replicas,delta_hit_ratio,delta_farate,rf_branch_stability,seed,threshold_percentile
M3_loyo_2020,48h,2020,d63879be613d97ce,M3,seq2seq_base,loyo,0.5410509100596476,0.4671639477081523,0.0425531914893617,0.0,0.0,0.5757575757575757,1.0,0.4042553191489361,47.0,0.5,1.5,20.0,0.4250211008113991,0.6568327168670844,0.3666700795752571,0.5719867147365674,0.4209740769835036,0.687553879310345,0.0,0.1111742424242424,,,,,,,,,92,90
M3_loyo_2021,48h,2021,b04d7fcb3314566b,M3,seq2seq_base,loyo,0.0870008054911607,0.0837120974644983,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.4,5.0,0.006545197286006,0.1707387150880001,-0.0342010855066925,0.2577100526550807,0.0,0.0,0.0,0.0,,,,,,,,,92,90
M3_loyo_2022,48h,2022,1813a0de056910aa,M3,seq2seq_base,loyo,0.488346966084902,0.4812244295686769,0.225,0.0216049382716049,0.25,0.6176470588235295,0.75,0.525,40.0,0.8888888888888888,1.6666666666666667,18.0,0.3446527998799687,0.6310018727977179,0.3189093580629648,0.6467905543427277,0.4589993169398907,0.7398043052837574,0.1174836601307189,0.3786411411411412,,,,,,,,,92,90
M3_loyo_2023,48h,2023,ffd0ce596524ee52,M3,seq2seq_base,loyo,0.3784603824887854,0.5817116985194115,0.2096774193548387,0.0462046204620462,0.3255813953488372,0.5523809523809524,0.6744186046511628,0.4677419354838709,62.0,0.2,1.32,25.0,0.2202797921773475,0.5256132602829513,0.4411254048098914,0.6896181992060648,0.4373579545454545,0.6418479635719706,0.1185351089588377,0.2979255319148936,,,,,,,,,92,90
M4_loyo_2014,48h,2014,f131774b9b7e469c,M4,seq2seq_base,loyo,0.5577217213303818,0.662496566068989,0.36,0.0530973451327433,0.4736842105263157,0.6349206349206348,0.5263157894736842,0.8,25.0,0.5384615384615384,0.5384615384615384,13.0,0.3830961574687618,0.6633002879463892,0.5931904423090671,0.7175778885005392,0.4614754098360655,0.7734029850746269,0.1874421296296296,0.5387500000000001,,,,,,,,,92,90
M4_loyo_2015,48h,2015,7ccfe076ecef5f58,M4,seq2seq_base,loyo,0.5755302571064118,0.6032535416813306,0.325,0.0523076923076923,0.4047619047619047,0.6097560975609756,0.5952380952380952,0.625,40.0,-0.2142857142857142,1.6428571428571428,14.0,0.3744109215662299,0.6927117480586189,0.490286914137805,0.6817222032509745,0.4332692307692307,0.7217718392095217,0.2091979725700656,0.4572007722007722,,,,,,,,,92,90
M4_loyo_2016,48h,2016,1196454ba188b9bb,M4,seq2seq_base,loyo,0.3590023374452574,0.5762141096662395,0.2857142857142857,0.0371428571428571,0.6190476190476191,0.4571428571428571,0.3809523809523809,0.5714285714285714,14.0,1.625,1.625,8.0,0.0158323352916448,0.5358906390687371,0.3847648445646956,0.6635254501772537,0.2395555555555555,0.6670731707317074,0.0711134453781512,0.5627232142857144,,,,,,,,,92,90
M4_loyo_2017,48h,2017,064bc91dbc2626dd,M4,seq2seq_base,loyo,0.5773179602373243,0.697441402129338,0.3939393939393939,0.0604229607250755,0.4545454545454545,0.6233766233766234,0.5454545454545454,0.7272727272727273,33.0,0.4615384615384615,1.2307692307692308,13.0,0.3748606967039719,0.7036238352737249,0.558260638677283,0.7728489975545183,0.5061708860759494,0.7356624319419238,0.2588383838383838,0.5601891891891893,,,,,,,,,92,90
M4_loyo_2018,48h,2018,ff4c9380c5a46c33,M4,seq2seq_base,loyo,0.4090130356654597,0.6615990974436097,0.238095238095238,0.0233236151603498,0.4210526315789473,0.5500000000000002,0.5789473684210527,0.5238095238095238,21.0,0.7142857142857143,1.1428571428571428,14.0,0.1175213621671434,0.6168721919920968,0.5399456012130198,0.7294250208966682,0.3333333333333333,0.7145136778115502,0.0663888888888889,0.4220647773279354,,,,,,,,,92,90
M4_loyo_2019,48h,2019,fa1b3f3599382f2d,M4,seq2seq_base,loyo,0.7124155818345964,0.7658734529435368,0.425,0.0276923076923076,0.225,0.775,0.775,0.775,40.0,0.9285714285714286,1.5,14.0,0.6014095086615867,0.793661673036004,0.6886795294882293,0.8324712250114513,0.65751380085872,0.8660166438951683,0.3142410714285714,0.6001041666666667,,,,,,,,,92,90
M4_loyo_2020,48h,2020,ef1a400ea8e976c5,M4,seq2seq_base,loyo,0.5091030488685484,0.6240788173429859,0.4893617021276595,0.0662460567823343,0.328125,0.7747747747747749,0.671875,0.9148936170212766,47.0,-0.1,1.1,20.0,0.3353957104037173,0.6537793056250606,0.5049922476518608,0.6933821852806299,0.681794003868472,0.8485690235690236,0.3569099378881987,0.6231469002695419,,,,,,,,,92,90
M4_loyo_2021,48h,2021,b14485b2d3bcdbd0,M4,seq2seq_base,loyo,0.4244203927598609,0.6330714193874608,0.0,0.0223463687150838,0.6153846153846154,0.5263157894736842,0.3846153846153846,0.8333333333333334,6.0,0.4,0.4,5.0,-0.02865470806496,0.6323040777080943,0.4497358488657091,0.7292801047855448,0.1535714285714285,0.7999999999999999,0.0,0.0,,,,,,,,,92,90
M4_loyo_2022,48h,2022,9e54c2d4a5196428,M4,seq2seq_base,loyo,0.4832471889599258,0.5722460137932643,0.275,0.037037037037037,0.3529411764705882,0.5945945945945946,0.6470588235294118,0.55,40.0,0.6666666666666666,1.5555555555555556,18.0,0.3092891069260663,0.645746059819186,0.4046675318818685,0.7135004322135192,0.4406610169491526,0.7162204373047748,0.1535714285714285,0.4250892857142857,,,,,,,,,92,90
M4_loyo_2023,48h,2023,3570a6eee9f3893c,M4,seq2seq_base,loyo,0.0528535690164166,0.4425846424593046,0.5161290322580645,0.1551155115511551,0.4747474747474747,0.6459627329192548,0.5252525252525253,0.8387096774193549,62.0,0.4,1.2,25.0,-0.4117060636260335,0.320185972201494,0.2372000201036017,0.5652740984734755,0.5679086538461539,0.7272727272727273,0.3749107142857142,0.6365562403697997,,,,,,,,,92,90
M2_holdout_final,48h,2025,c4f4dd2486437659,M2,seq2seq_base,holdout_final,0.4818673527089078,0.6712975319442319,0.1428571428571428,0.0403846153846153,0.5833333333333334,0.46875,0.4166666666666667,0.5357142857142857,28.0,0.1666666666666666,0.8333333333333334,18.0,0.2783638834397183,0.6098799379271561,0.5654441734882693,0.7313810543920485,0.3225518433179723,0.6030558482613277,0.0399259259259259,0.2862637362637363,,,,,,,,,92,90
M1_holdout_final,48h,2025,704fa5260ece4b6d,M1,seq2seq_base,holdout_final,0.3919604249363121,0.4043946377182822,0.0357142857142857,0.0019230769230769,0.125,0.3888888888888889,0.875,0.25,28.0,0.8333333333333334,1.1666666666666667,18.0,0.2755445155980476,0.4927460437985196,0.3072908966615633,0.5049208279359897,0.1203557312252964,0.6062937062937064,0.0,0.1367045454545455,,,,,,,,,92,90
quantile_regression_holdout_final_2025,48h,2025,7b144ebf69c8a2b1,quantile_regression,baseline,holdout_final,0.379231007798224,0.4247258423604523,0.0,0.0153846153846153,0.6153846153846154,0.2439024390243902,0.3846153846153846,0.1785714285714285,28.0,1.2222222222222223,1.5555555555555556,18.0,0.2753674397858281,0.4636741421650717,0.3298237753732346,0.5239627426222805,0.0571031746031746,0.4002040816326531,0.0,0.0,,,,,,,,,92,90
gradient_boosting_quantile_holdout_final_2025,48h,2025,7b144ebf69c8a2b1,gradient_boosting_quantile,baseline,holdout_final,0.4243170283355215,0.4263837418935476,0.0,0.0019230769230769,0.1428571428571428,0.3428571428571428,0.8571428571428571,0.2142857142857142,28.0,0.4444444444444444,1.3333333333333333,18.0,0.3425556476503792,0.4931253191462086,0.3517004275138016,0.523697844361677,0.124905303030303,0.5386363636363638,0.0,0.0,,,,,,,,,92,90
heuristic_ensemble_holdout_final_2025,48h,2025,7b144ebf69c8a2b1,heuristic_ensemble,baseline,holdout_final,0.1276288297567427,0.3195609238827764,0.4285714285714285,0.1192307692307692,0.7294117647058823,0.4070796460176991,0.2705882352941176,0.8214285714285714,28.0,0.2777777777777778,0.7222222222222222,18.0,-0.2268317090279363,0.348952887117758,0.1675758034294748,0.4219536077903867,0.2795371669004208,0.5197881514810648,0.2797567567567567,0.607286866359447,,,,,,,,,92,90
robustness_M2_uniform_2025,48h,2025,,M2_robustness_uniform,seq2seq_base,,,,,,,,,,,,,,,,,,,,,,50.0,0.1,0.0503843091428279,0.4263194799423218,6.685018539428711,0.0,0.0,,92,90
robustness_M2_gaussian_2025,48h,2025,,M2_robustness_gaussian,seq2seq_base,,,,,,,,,,,,,,,,,,,,,,50.0,0.05,0.0482357442378997,0.3741008043289184,6.027385234832764,0.0,0.0019230769230769,,92,90
M5_24h_2017,24h,2017,1f482ed42b679052,M5,seq2seq_rf,expanding,0.5166215371718178,0.5914984384005324,0.2758620689655172,0.0803571428571428,0.574468085106383,0.5263157894736842,0.425531914893617,0.6896551724137931,29.0,0.8461538461538461,1.3076923076923077,13.0,0.3155714588834011,0.6349544337134667,0.4646624583507405,0.6760729814304243,0.3889610389610389,0.6569651741293533,0.124905303030303,0.4348104793756968,,,,,,,,,92,90
quantile_regression_24h_2017,24h,2017,1f482ed42b679052,quantile_regression,baseline,expanding,0.6175093495776053,0.6639653539070346,0.0344827586206896,0.0238095238095238,0.4,0.4897959183673469,0.6,0.4137931034482758,29.0,0.8461538461538461,1.3076923076923077,13.0,0.5145708311133681,0.7054268130697926,0.5707954896466333,0.7399476226923215,0.3106250000000001,0.6428874092009685,0.0,0.1035406403940887,,,,,,,,,92,90
gradient_boosting_quantile_24h_2017,24h,2017,1f482ed42b679052,gradient_boosting_quantile,baseline,expanding,0.6599535965571175,0.6753808634520924,0.0689655172413793,0.0267857142857142,0.4090909090909091,0.5098039215686274,0.5909090909090909,0.4482758620689655,29.0,0.8461538461538461,1.3076923076923077,13.0,0.5572609287064267,0.7252858582832062,0.5864596711418812,0.7509951415444482,0.3331395348837209,0.6779661016949152,0.0,0.1725677339901478,,,,,,,,,92,90
heuristic_ensemble_24h_2017,24h,2017,1f482ed42b679052,heuristic_ensemble,baseline,expanding,0.460512304503598,0.4934365409408286,0.3793103448275862,0.0863095238095238,0.58,0.5316455696202531,0.42,0.7241379310344828,29.0,0.2307692307692307,1.1538461538461535,13.0,0.2012260489334777,0.6006070026527307,0.3471790753743758,0.5939045923654931,0.3847643739515022,0.643233082706767,0.1873579545454545,0.5659307065217393,,,,,,,,,92,90
M5_24h_2018,24h,2018,cbab833b34c59928,M5,seq2seq_rf,expanding,0.0680581565087053,0.4536281871031493,0.0909090909090909,0.0437317784256559,0.7142857142857143,0.2790697674418604,0.2857142857142857,0.2727272727272727,22.0,0.7333333333333333,1.1333333333333333,15.0,-0.2038901148999131,0.2585880553835865,0.351338574530607,0.546329233115943,0.137816091954023,0.4529677672955975,0.0,0.2272727272727272,,,,,,,,,92,90
quantile_regression_24h_2018,24h,2018,cbab833b34c59928,quantile_regression,baseline,expanding,0.2473219340634604,0.4528290961133095,0.0909090909090909,0.0174927113702623,0.6666666666666666,0.1935483870967742,0.3333333333333333,0.1363636363636363,22.0,1.0,1.0,15.0,0.086984117786748,0.3847249620098831,0.3393508793516862,0.5824626807767136,0.0,0.383404255319149,0.0,0.2272727272727272,,,,,,,,,92,90
gradient_boosting_quantile_24h_2018,24h,2018,cbab833b34c59928,gradient_boosting_quantile,baseline,expanding,0.2899825519721415,0.4018708215055457,0.0454545454545454,0.0116618075801749,0.6666666666666666,0.1428571428571428,0.3333333333333333,0.0909090909090909,22.0,1.0,1.0,15.0,0.1788724865423729,0.404075409540128,0.2863199294953533,0.5541765900575522,0.0,0.3336206896551724,0.0,0.1501973684210526,,,,,,,,,92,90
heuristic_ensemble_24h_2018,24h,2018,cbab833b34c59928,heuristic_ensemble,baseline,expanding,0.0545826692896113,0.4095608758801209,0.2272727272727272,0.0787172011661807,0.6585365853658537,0.4444444444444445,0.3414634146341463,0.6363636363636364,22.0,0.4666666666666667,1.1333333333333333,15.0,-0.3576077033870483,0.3132489262401507,0.2496004051585191,0.5231216090158856,0.2608695652173913,0.6048574643660914,0.0737847222222222,0.4214638157894737,,,,,,,,,92,90
M5_24h_2019,24h,2019,7b647f71ff90d931,M5,seq2seq_rf,expanding,0.614725342360502,0.6777415815209429,0.4186046511627907,0.0835913312693498,0.421875,0.6915887850467289,0.578125,0.8604651162790697,43.0,0.0,1.375,16.0,0.4623930787394473,0.7321762324207769,0.5870996709892632,0.7499099824374367,0.5980711871147345,0.7718622047244095,0.2708192567567567,0.5671341463414635,,,,,,,,,92,90
quantile_regression_24h_2019,24h,2019,7b647f71ff90d931,quantile_regression,baseline,expanding,0.6582999946079638,0.640798067644992,0.0930232558139534,0.0340557275541795,0.3055555555555556,0.6329113924050633,0.6944444444444444,0.5813953488372093,43.0,1.0,1.25,16.0,0.541140071915342,0.7808287272146712,0.5041492972388095,0.7788775596974787,0.5,0.7536714975845411,0.0,0.181877990430622,,,,,,,,,92,90
gradient_boosting_quantile_24h_2019,24h,2019,7b647f71ff90d931,gradient_boosting_quantile,baseline,expanding,0.6091060234215999,0.5191886141284676,0.0697674418604651,0.0154798761609907,0.1666666666666666,0.684931506849315,0.8333333333333334,0.5813953488372093,43.0,0.75,1.375,16.0,0.5334166234316581,0.7012916232288534,0.4155374021980196,0.6520677981281993,0.5752446183953032,0.8001219512195124,0.0,0.1463593974175036,,,,,,,,,92,90
heuristic_ensemble_24h_2019,24h,2019,7b647f71ff90d931,heuristic_ensemble,baseline,expanding,0.6176898388672714,0.6603656376342525,0.4883720930232558,0.0866873065015479,0.4242424242424242,0.6972477064220183,0.5757575757575758,0.8837209302325582,43.0,0.125,1.125,16.0,0.4706789170742853,0.7272672338082117,0.5614962144830365,0.7247382792131354,0.5940430856272441,0.7707455161583603,0.3249831081081081,0.6556409295352325,,,,,,,,,92,90
M5_24h_2020,24h,2020,b4a88c0d56275432,M5,seq2seq_rf,expanding,0.3400456613322162,0.540990839568444,0.4893617021276595,0.0754716981132075,0.3809523809523809,0.7090909090909091,0.6190476190476191,0.8297872340425532,47.0,0.35,1.35,20.0,0.0532623084345291,0.5187595207122112,0.3666287708646026,0.6400656855533505,0.605909090909091,0.8038371675053919,0.3404148936170212,0.6416481687014428,,,,,,,,,92,90
quantile_regression_24h_2020,24h,2020,b4a88c0d56275432,quantile_regression,baseline,expanding,0.5469936049077766,0.6228566467664387,0.1489361702127659,0.0188679245283018,0.24,0.5277777777777778,0.76,0.4042553191489361,47.0,0.5,1.3,20.0,0.4337546842301836,0.6694087782499822,0.5214483463646546,0.7483311505577371,0.3570378151260504,0.6501883561643836,0.0599705882352941,0.25,,,,,,,,,92,90
gradient_boosting_quantile_24h_2020,24h,2020,b4a88c0d56275432,gradient_boosting_quantile,baseline,expanding,0.6283785437371698,0.631626380270258,0.2340425531914893,0.0125786163522012,0.1333333333333333,0.6753246753246753,0.8666666666666667,0.5531914893617021,47.0,0.75,1.45,20.0,0.5069906441394397,0.7433035028689721,0.5279972267729973,0.7572829433105052,0.548010752688172,0.788068181818182,0.1198846153846153,0.3670588235294118,,,,,,,,,92,90
heuristic_ensemble_24h_2020,24h,2020,b4a88c0d56275432,heuristic_ensemble,baseline,expanding,0.3074003336844062,0.4941502129243991,0.5531914893617021,0.0817610062893081,0.3939393939393939,0.7079646017699115,0.6060606060606061,0.851063829787234,47.0,0.2,1.3,20.0,0.0878585981286247,0.5107948249385077,0.3345311432389964,0.5840353705958955,0.6067106483867643,0.7934652234330433,0.4126011122345804,0.7001470588235295,,,,,,,,,92,90
M5_24h_2021,24h,2021,951295e3c016d5fe,M5,seq2seq_rf,expanding,0.1790708968851397,0.368327440573186,0.1666666666666666,0.022284122562674,0.7272727272727273,0.3529411764705882,0.2727272727272727,0.5,6.0,0.8333333333333334,0.8333333333333334,6.0,-0.4363277800834938,0.4249314779066639,0.1646895462474978,0.4858634393616892,0.0,0.6666666666666666,0.0,0.6006250000000001,,,,,,,,,92,90
quantile_regression_24h_2021,24h,2021,951295e3c016d5fe,quantile_regression,baseline,expanding,0.1939631148728848,0.4134407453378786,0.0,0.0139275766016713,1.0,0.0,0.0,0.0,6.0,1.0,1.0,6.0,-0.0670888999926629,0.3275340005562414,0.2900003555565031,0.5315388798912486,0.0,0.0,0.0,0.0,,,,,,,,,92,90
gradient_boosting_quantile_24h_2021,24h,2021,951295e3c016d5fe,gradient_boosting_quantile,baseline,expanding,0.3370222565817552,0.394388184499598,0.0,0.0027855153203342,1.0,0.0,0.0,0.0,6.0,1.0,1.0,6.0,0.267330380832188,0.3920709235871301,0.2975008367879438,0.5613116800374971,0.0,0.0,0.0,0.0,,,,,,,,,92,90
heuristic_ensemble_24h_2021,24h,2021,951295e3c016d5fe,heuristic_ensemble,baseline,expanding,0.0057488554943189,0.2768773215231926,0.1666666666666666,0.0278551532033426,0.7692307692307693,0.3157894736842105,0.2307692307692307,0.5,6.0,0.8333333333333334,0.8333333333333334,6.0,-0.8041585432533223,0.301728052525595,0.0244473746017139,0.4130275591359171,0.0,0.6007894736842107,0.0,0.6006250000000001,,,,,,,,,92,90
M5_24h_2022,24h,2022,5d8f538e094acc6b,M5,seq2seq_rf,expanding,0.4711901527043997,0.6469267710651687,0.5476190476190477,0.0743034055727554,0.4137931034482758,0.68,0.5862068965517241,0.8095238095238095,42.0,0.6666666666666666,1.1111111111111112,18.0,0.1734811729233052,0.6301161033834609,0.4894259945375825,0.7182899904431234,0.5348449612403102,0.7857343499197432,0.3902439024390244,0.7273341523341523,,,,,,,,,92,90
quantile_regression_24h_2022,24h,2022,5d8f538e094acc6b,quantile_regression,baseline,expanding,0.4268306900815418,0.5443411465005636,0.238095238095238,0.0309597523219814,0.303030303030303,0.6133333333333334,0.696969696969697,0.5476190476190477,42.0,0.9444444444444444,1.1666666666666667,18.0,0.2688727715036164,0.5516707915931924,0.4127104363201003,0.6993694536901076,0.4685066598360655,0.7530831643002028,0.1249362244897959,0.3784933870040253,,,,,,,,,92,90
gradient_boosting_quantile_24h_2022,24h,2022,5d8f538e094acc6b,gradient_boosting_quantile,baseline,expanding,0.4692115655601767,0.4113370907235172,0.1904761904761904,0.0247678018575851,0.2285714285714285,0.7012987012987013,0.7714285714285715,0.6428571428571429,42.0,0.6111111111111112,1.0555555555555556,18.0,0.3456908676750541,0.5963798134097216,0.313704739037934,0.5620705477353422,0.5619968220338983,0.8212159709618876,0.0730856494611457,0.3428571428571428,,,,,,,,,92,90
heuristic_ensemble_24h_2022,24h,2022,5d8f538e094acc6b,heuristic_ensemble,baseline,expanding,0.4432102518084664,0.5929388044450488,0.5476190476190477,0.0897832817337461,0.4603174603174603,0.6476190476190475,0.5396825396825397,0.8095238095238095,42.0,0.8333333333333334,1.1666666666666667,18.0,0.1383110713694627,0.5919552316010753,0.4386165842700384,0.6665585663985819,0.5095588235294117,0.7455097706032285,0.3902439024390244,0.7273341523341523,,,,,,,,,92,90
M5_24h_2023,24h,2023,9cac8b8d447c5a71,M5,seq2seq_rf,expanding,-0.108092641124877,0.4192206103144423,0.4603174603174603,0.1551155115511551,0.5164835164835165,0.5714285714285714,0.4835164835164835,0.6984126984126984,63.0,0.6,1.16,25.0,-0.4697329521024903,0.1336115351137668,0.2686498114561276,0.5136705751835225,0.4673826173826174,0.6470588235294118,0.3222084367245658,0.5764166455856312,,,,,,,,,92,90
quantile_regression_24h_2023,24h,2023,9cac8b8d447c5a71,quantile_regression,baseline,expanding,0.3042965341226494,0.4783363731872262,0.1746031746031746,0.0561056105610561,0.4358974358974359,0.4313725490196078,0.5641025641025641,0.3492063492063492,63.0,0.88,1.04,25.0,0.1704097210193204,0.467388176580515,0.3491112046257866,0.6467480405237156,0.3124194587628866,0.5385514018691588,0.0767857142857142,0.2778508771929824,,,,,,,,,92,90
gradient_boosting_quantile_24h_2023,24h,2023,9cac8b8d447c5a71,gradient_boosting_quantile,baseline,expanding,0.3876747080386478,0.4717733074985526,0.2063492063492063,0.0297029702970297,0.2647058823529412,0.5154639175257733,0.7352941176470589,0.3968253968253968,63.0,0.88,1.36,25.0,0.2661047495351517,0.548474585573487,0.3593095468017379,0.632795839268177,0.3819655809984354,0.6286180124223602,0.117563025210084,0.3225930521091811,,,,,,,,,92,90
heuristic_ensemble_24h_2023,24h,2023,9cac8b8d447c5a71,heuristic_ensemble,baseline,expanding,-0.1868735888770618,0.3581931706636225,0.5555555555555556,0.1914191419141914,0.5420560747663551,0.5764705882352941,0.4579439252336448,0.7777777777777778,63.0,0.44,1.08,25.0,-0.6417372996214074,0.0738538834684174,0.1624658688012379,0.4610456887155149,0.4795003813882532,0.6594285714285715,0.4140092165898618,0.6923469387755102,,,,,,,,,92,90
M1_24h_2017,24h,2017,12e8b151e6fd96c5,M1,seq2seq_base,expanding,0.6192850817538579,0.6621830142552596,0.0689655172413793,0.0148809523809523,0.2631578947368421,0.5833333333333334,0.7368421052631579,0.4827586206896552,29.0,1.1538461538461535,1.1538461538461535,13.0,0.446312084884321,0.7118986127075879,0.554928024578052,0.7465421802691721,0.4090677179962894,0.7346938775510204,0.0,0.1670454545454546,,,,,,,,,92,90
M1_24h_2018,24h,2018,6a1222e3a4a8010d,M1,seq2seq_base,expanding,0.2259556505742318,0.3777355947648765,0.0454545454545454,0.0087463556851311,0.6,0.1481481481481481,0.4,0.0909090909090909,22.0,1.0666666666666669,1.0666666666666669,15.0,0.0714748066194506,0.3506611068595056,0.2608447179575727,0.522352514995635,0.0,0.3333333333333333,0.0,0.1501973684210526,,,,,,,,,92,90
M1_24h_2019,24h,2019,ef4dfc5fbfa68f9a,M1,seq2seq_base,expanding,0.7227615691994922,0.7774197836432006,0.3488372093023256,0.0154798761609907,0.1428571428571428,0.7692307692307693,0.8571428571428571,0.6976744186046512,43.0,0.9375,1.1875,16.0,0.6332939506560256,0.8255681182386605,0.6599191049549796,0.8852034196530063,0.6664473684210526,0.8540128410914929,0.2127498388136686,0.4891666666666667,,,,,,,,,92,90
M1_24h_2020,24h,2020,027534c5a7119415,M1,seq2seq_base,expanding,0.6006316309272204,0.7121186991994294,0.3404255319148936,0.0220125786163522,0.1842105263157894,0.7294117647058823,0.8157894736842105,0.6595744680851063,47.0,0.35,1.35,20.0,0.46281118038324,0.7189306959676427,0.5894903547639536,0.8206490114216749,0.6152542372881356,0.824830782047277,0.215613266583229,0.4646978021978023,,,,,,,,,92,90
M1_24h_2021,24h,2021,5fe155b4ce5e11b4,M1,seq2seq_base,expanding,0.2325436565096688,0.3311522013511192,0.0,0.0083565459610027,1.0,0.0,0.0,0.0,6.0,1.0,1.0,6.0,0.148693835036269,0.3043266982271289,0.2025318149866751,0.5348883319252401,0.0,0.0,0.0,0.0,,,,,,,,,92,90
M1_24h_2022,24h,2022,35d90949b22ceb38,M1,seq2seq_base,expanding,0.5422552226264858,0.5406217763757293,0.238095238095238,0.0278637770897832,0.2571428571428571,0.6753246753246753,0.7428571428571429,0.6190476190476191,42.0,0.5555555555555556,1.2222222222222223,18.0,0.3603367017330822,0.685003518222801,0.3689221954276573,0.7079765695899299,0.5332911392405064,0.8001923076923078,0.0998809523809523,0.3618701007838746,,,,,,,,,92,90
M1_24h_2023,24h,2023,6dd07a8c3cb08648,M1,seq2seq_base,expanding,0.3350772866505924,0.5325146590793135,0.2539682539682539,0.033003300330033,0.2439024390243902,0.5961538461538461,0.7560975609756098,0.492063492063492,63.0,0.72,1.12,25.0,0.1913034624327358,0.5204597695098588,0.3928521866243556,0.7179820916201983,0.4719048123807505,0.691646004196071,0.1499734042553191,0.3725636523266022,,,,,,,,,92,90
M2_24h_2017,24h,2017,6543444c15482e31,M2,seq2seq_base,expanding,0.5728938918564248,0.7034317874196048,0.3103448275862069,0.056547619047619,0.4871794871794871,0.5882352941176471,0.5128205128205128,0.6896551724137931,29.0,0.8461538461538461,1.3076923076923077,13.0,0.3497870961637093,0.6896897128567636,0.5772947400660161,0.7771651055163102,0.4406610169491525,0.714500860585198,0.1561316287878787,0.500378787878788,,,,,,,,,92,90
M2_24h_2018,24h,2018,339622a8924282f9,M2,seq2seq_base,expanding,0.070079499847283,0.4677158263430444,0.0909090909090909,0.0408163265306122,0.7777777777777778,0.1999999999999999,0.2222222222222222,0.1818181818181818,22.0,1.1333333333333333,1.1333333333333333,15.0,-0.2425665841337423,0.2482594074498366,0.3649730871326939,0.5658583391240866,0.058781512605042,0.3795836837678722,0.0,0.2272727272727272,,,,,,,,,92,90
M2_24h_2019,24h,2019,9ef814e925670254,M2,seq2seq_base,expanding,0.7138535753552594,0.8266379254977503,0.4883720930232558,0.0278637770897832,0.225,0.7469879518072289,0.775,0.7209302325581395,43.0,0.9375,1.1875,16.0,0.6035224984495319,0.8144170440485758,0.7308321960555264,0.8870886939781922,0.635234549516009,0.8448336571151045,0.3329545454545454,0.6287662337662338,,,,,,,,,92,90
M2_24h_2020,24h,2020,356e132c03cbba35,M2,seq2seq_base,expanding,0.5235078738910793,0.7089510719870769,0.4680851063829787,0.050314465408805,0.32,0.7010309278350516,0.68,0.723404255319149,47.0,0.5,1.2,20.0,0.385400143027896,0.6666442660937723,0.6248289546463368,0.7714538990595987,0.5895348837209302,0.8073579835047724,0.3199787234042553,0.6154411764705883,,,,,,,,,92,90
M2_24h_2021,24h,2021,26512ab3a66252e1,M2,seq2seq_base,expanding,0.0574204343649353,0.3720032740083043,0.0,0.0167130919220055,1.0,0.0,0.0,0.0,6.0,1.0,1.0,6.0,-0.4351082352779485,0.2606268909522903,0.2842683656829342,0.4305889189993879,0.0,0.0,0.0,0.0,,,,,,,,,92,90
M2_24h_2022,24h,2022,30f00da0251c453c,M2,seq2seq_base,expanding,0.4621589119145511,0.661618052355329,0.4285714285714285,0.0526315789473684,0.3541666666666667,0.6888888888888889,0.6458333333333334,0.7380952380952381,42.0,0.8333333333333334,1.1666666666666667,18.0,0.1716769260694437,0.6123818461713689,0.5231335199916635,0.7517631201731372,0.5483137829912024,0.8041425697762132,0.2763475177304965,0.6,,,,,,,,,92,90
M2_24h_2023,24h,2023,b5468b290612585a,M2,seq2seq_base,expanding,0.1901221336315516,0.562133945701341,0.4126984126984127,0.1023102310231023,0.4366197183098591,0.5970149253731343,0.5633802816901409,0.6349206349206349,63.0,0.72,1.04,25.0,-0.0247448310336872,0.3692013803257739,0.4539090636566311,0.6584767521110718,0.469570707070707,0.6875422297297298,0.274005376344086,0.5522789896670495,,,,,,,,,92,90
M3_24h_2017,24h,2017,adc60d45260fe8d8,M3,seq2seq_base,expanding,0.641671066192113,0.7018470467947403,0.1724137931034483,0.0208333333333333,0.3333333333333333,0.56,0.6666666666666666,0.4827586206896552,29.0,0.8461538461538461,1.3076923076923077,13.0,0.5213407557200729,0.7189622612063598,0.5908086763018306,0.7894429124821755,0.374599358974359,0.69585346215781,0.0344540229885057,0.3030632411067194,,,,,,,,,92,90
M3_24h_2018,24h,2018,6a621637b42917ac,M3,seq2seq_base,expanding,0.177292200489346,0.3416713307773157,0.0909090909090909,0.0116618075801749,0.6666666666666666,0.1428571428571428,0.3333333333333333,0.0909090909090909,22.0,1.0,1.0,15.0,0.0251292167345928,0.2990325670603724,0.2170891410349881,0.4900594825282008,0.0,0.3228494623655915,0.0,0.2272727272727272,,,,,,,,,92,90
